id,cluster,k
PUC_dd33392bae7a1625277b50a5bc34d55a,2,5
PUC_dd579d3e709bf0afe298f4472ddd890f,4,5
PUC_de78df1eb819d41da2c4ce969cb2a188,2,5
PUC_de9b66a10b39ee15667324a22e644a5c,2,5
PUC_ded559eb4725cb5e6807e789efe9a972,2,5
PUC_e09a3d72cfd709e24aab8515d26c3bdd,2,5
PUC_e120526b9c0e7d5f239ffea39760367d,2,5
PUC_e1e0057240e80ec5fc35faead3c759e4,2,5
PUC_e2c4cb5dc95ed1a9676bf6d757911eff,2,5
PUC_e3ded6c4d0ceee12e6df4ff89ea3b097,2,5
PUC_e40a99362da8976f682c954f18ff197a,2,5
PUC_e489ac590c1afd8b9f920cf909717bf4,2,5
PUC_e5414b7a173650d8a1d9731807a10189,2,5
PUC_e545cdc86b35baf462ad04e5afe45651,2,5
PUC_e57b23531ee0943b71639d5f3ec400b7,2,5
PUC_e676c31dfc56a2697050a1646f5eb2e2,2,5
PUC_e76758cd4c08927535aa2f076bf3f4fa,2,5
PUC_e77aefb587d23c8a8de093a610a8c390,2,5
PUC_e78def53ae3bad1d05772042ea7dc928,2,5
PUC_e796e8092e64dff5b72d4ab82aa10747,2,5
PUC_e7beac9af2d4735b456c4f01ebadbe05,2,5
PUC_e80b90dcce2150ef645955f098b31976,2,5
PUC_e9896592d2d18d3490c4a151f4cb84c8,2,5
PUC_e9d66f7b47283f4a9c5d3dcf40996dfb,2,5
PUC_ea3232736d304d3905762a079cb7cefd,2,5
PUC_ea67cc1d9faa1dcc19f94c65a728e703,2,5
PUC_eadaed9e5b289a84b3b7f5427aeca809,2,5
PUC_eb28da9227e7f583b8a795bb3e420328,2,5
PUC_ebc8c5f59dd8c62ef3b3c36750cde4cb,2,5
PUC_edfada2b9a2fb05e96f13d541e8635d9,2,5
PUC_efcfe7215d1d9698952fe964193f3c46,2,5
PUC_f0e1ca3f2303a70335d4bdea615024f4,2,5
PUC_f1476ecc7d537eb32b53ab24ee19b685,2,5
PUC_f1dd89de7e29976bf3a14bd5366b2531,4,5
PUC_f219d0375cb03559e6f88e42f958baa3,2,5
PUC_f50a3a03c4a3881569ed234e25d62089,2,5
PUC_f621ff8165890f94317084ebfcc4a7fd,2,5
PUC_f66351ed88d19fc070b348829fd1268d,2,5
PUC_f6f618de6edc0a37e1c179c03485643d,2,5
PUC_f72243e05de917156322f2457bdb5d69,2,5
PUC_f811372e859770ea6bccf08ae9f5660a,2,5
PUC_f903e4b2d2f12949c9b674a033773e88,2,5
PUC_fa776b4900e3e0b36102f72b8ac543dc,2,5
PUC_fae5527ba747b1235aa90599bb7a67af,4,5
PUC_fb535fa01a3224c2aa8a8e51a06f14c9,2,5
PUC_fbb6a6850910eeb105f6679fd31adfe4,4,5
PUC_fc59773236d887a5b20d3018342e2d31,2,5
PUC_fd1470491c4508f3bff075934d0a50e3,2,5
PUC_fd2636b3f97552841822e4627dade565,2,5
PUC_fdd6f3d569fa16fe8df50db2ed7c0813,2,5
PUC_fe1d249c265b77c9075a75d1f10ffe80,2,5
PUC_fe364ef374e506f66d3d516569161bdc,2,5
PUC_fe56dc365bbea05cd4ea356c22a5af21,2,5
PUC_fed4866c9f73861cb11370f6fed01994,2,5
PUC_ff1ab392d24896e8f62a5140e8101c4f,2,5
Repo_ANID_0221f747b882c6695365f644ef648780,4,5
Repo_ANID_04a0aeeb0af268adef0602ea26657b9b,2,5
Repo_ANID_057a759165a94ef2122b730ac79c9d3c,4,5
Repo_ANID_067e84057a07336b41111851fa6fed9b,2,5
Repo_ANID_07fbe72a130ec9ddc2a42a3ebfe7de2a,2,5
Repo_ANID_0816276d8ab255a4082f39a1e7a62b37,2,5
Repo_ANID_0a16ec759f090c0a2427b61384fd1525,2,5
Repo_ANID_0ab6e875974cf5d74e8aa948e8966e30,2,5
Repo_ANID_0b74f3540ca99a2712b18f930b06ee40,2,5
Repo_ANID_0cc4422636930f34a431478d2ae2888d,2,5
Repo_ANID_0d49e6f2edd5be3fb8c2b448970f5a7b,2,5
Repo_ANID_0fb6b2a093c85ae29922c1a0da46f321,2,5
Repo_ANID_154eb8f8e0cb156a9cde9eea57417542,2,5
Repo_ANID_15ac63522915576cce90edf9f4f66ad2,2,5
Repo_ANID_16bd44c4b0aa044ec0b1f3f9131c7dfa,2,5
Repo_ANID_16d997d559b69e57852a15398248f391,2,5
Repo_ANID_173bfb2b35d1f53eb93aaabb3d4d951d,2,5
Repo_ANID_17efc5d056f058b6854ee83f656815f1,2,5
Repo_ANID_18eb23d7bb304a1be0ff67dbf83e32ce,2,5
Repo_ANID_1a4e664b36d6f7fe6589ab79fa71693c,2,5
Repo_ANID_1b5f1cc4b2c363e0ba4ca63e6d5458f3,2,5
Repo_ANID_1c58afe426b77be4ace37af62549ab87,2,5
Repo_ANID_1caa89829afb7837f150b8271edd0810,2,5
Repo_ANID_1e8b856b0a79336abdffa8df3e3cfecf,2,5
Repo_ANID_20b08fe99d5e2494df02340b8c99f9b7,2,5
Repo_ANID_2112cfc02bad959eb6b7ead82f693e88,2,5
Repo_ANID_22642329e7cf02ce7018f61bf05b2d14,2,5
Repo_ANID_24521ec851255956e17b237187171e0a,2,5
Repo_ANID_2a2c4c04148473d110a2a26be0f6a5a0,2,5
Repo_ANID_2e7d83473e220906344ab14c5a7b987d,2,5
Repo_ANID_2f773a3c862c3b9726deef73c58bf21a,2,5
Repo_ANID_3321088d04fbcaf9753bca539723cc5b,2,5
Repo_ANID_3321e34c10c5c6c0de38b44d5b21c395,2,5
Repo_ANID_3473e7811f86387260d620dfe6d40278,2,5
Repo_ANID_35c8d7612b8eb141a46bd16f1c27583f,2,5
Repo_ANID_35d186289bbc5e2c7c1a436780f39aae,2,5
Repo_ANID_364d35a35df68c248dc8b79e8dfe9434,2,5
Repo_ANID_371243fcfd5de56936b856367fb921c2,2,5
Repo_ANID_3897c95ec47ae1d59273d271e43bc9d8,2,5
Repo_ANID_3b12d1813d9c2b004074a126f0e1b6e1,2,5
Repo_ANID_3b5f4624fca928a5ada7f2eaa2fe508a,2,5
Repo_ANID_3db2eaeae6b085572cdbbc8237bf4c54,2,5
Repo_ANID_3e81aa7702935cb5fc27b601aa7a1efd,2,5
Repo_ANID_3e913bec028b7f9da478e71a3cef99f1,2,5
Repo_ANID_3eece70479076d855d69aeb3852bb4f2,2,5
Repo_ANID_3f47a2c3708ec2c4abc1263e280a3655,2,5
Repo_ANID_3f86b6a09d591cfa45e92ad2a68f5edf,2,5
Repo_ANID_41076f6dc6c673c65790e84e9c7eb8e5,2,5
Repo_ANID_4585f133c4851cf92ba475036259599e,2,5
Repo_ANID_45ca4e17e1f8b44617040868809d2394,2,5
Repo_ANID_48c5aa4e9e4c845b9f983b77146234c0,2,5
Repo_ANID_49249a1d975e1aeb38d8e7397ea3207e,2,5
Repo_ANID_4997ef98e623050ea8f67c5cb835b67a,2,5
Repo_ANID_49b63a64ad4d873eeaee16665f804090,2,5
Repo_ANID_4b908f4636db9b48b6d3fa0d8525eb96,2,5
Repo_ANID_50ac9138fdd378a4bf8bb1c117da3aa0,2,5
Repo_ANID_535846a8d4e38e294deb04ca40c19738,2,5
Repo_ANID_53c398deb76e86a79bc7b0ab82bf86ae,2,5
Repo_ANID_55dce46d87d43f831737e9a648549eb2,2,5
Repo_ANID_56a8fc54703a00f026793f2a1bd6a345,2,5
Repo_ANID_5833097a3c7c962c936faaef36cf0227,4,5
Repo_ANID_58e29a03f66904030a8fe05fcd054510,2,5
Repo_ANID_598cf0ff6b04995ae66a7e18fe8714f7,2,5
Repo_ANID_5a10542a56e8ed272ac48cacec805077,2,5
Repo_ANID_5bb185f24fe79be6dc25693d63fdbf74,2,5
Repo_ANID_5bf078ee62ccb4323674ab653dd9de0b,2,5
Repo_ANID_618ece0b103090750470713c2b13544d,2,5
Repo_ANID_63d0b0a8930ef947b2723a2780847e1b,2,5
Repo_ANID_64273d30102e1761e6a5592294831eca,2,5
Repo_ANID_64d0ae0120f9629565338a3407587100,2,5
Repo_ANID_67d181538a75575194db2c8f961a5593,2,5
Repo_ANID_6a522bacd905e4a6e29ced6cd93626bd,2,5
Repo_ANID_6cd9814a6d985f6d34b6287e064fbfef,2,5
Repo_ANID_6d8cc8ae2a6414e699b5d9f1ad0372c9,2,5
Repo_ANID_6ebc5a29c0b014f4414f6a8e87490aa1,2,5
Repo_ANID_6fe6e52c5e1cadd209ea373d31f654d8,2,5
Repo_ANID_707e132ac2afb9dfe1a0927ab713703c,2,5
Repo_ANID_71374736ba0bcb857869ef951b3c2af1,2,5
Repo_ANID_71f53bd049325549318ee34b7c517049,2,5
Repo_ANID_7288f6ddbcb48894d508550d514aeaf4,2,5
Repo_ANID_74a5c0491afd28d03c030dda35c18f41,2,5
Repo_ANID_74ff2db01a5bfa5095bbaf48480e2f78,2,5
Repo_ANID_773a1ae20c35328fdf20c36fd60ed9dd,2,5
Repo_ANID_7754cff5b201844317d056d526053ff4,2,5
Repo_ANID_7896f43a0e6026bba0a6b6f395597616,2,5
Repo_ANID_7d56354e88c43aad21ddaee656fd0e82,2,5
Repo_ANID_7e82871fe855673f2473fc06fd967c8f,2,5
Repo_ANID_7f95f6217963777324e27029a1c2b5be,2,5
Repo_ANID_8111060efa0bd22136c8e4d339626cd5,2,5
Repo_ANID_88b85d0752f619b2a80ae9c0b2a7e842,4,5
Repo_ANID_8a120ba66a5f3bfe075b4c60b5e8b385,2,5
Repo_ANID_8e0ab3166881a7068bb086fe9d072b54,2,5
Repo_ANID_8edc95ed32eb16e168737af585e043da,2,5
Repo_ANID_903e3499ec80e9740a9ea4a75c099bd7,2,5
Repo_ANID_91f75e73a0b0df5ef17e0f799eddde12,2,5
Repo_ANID_9357f4e447b769ff695eb0cb68b1b530,2,5
Repo_ANID_93afde0a6446660c132426a8b542816d,2,5
Repo_ANID_96362598df073994cae67697daac85a8,2,5
Repo_ANID_9865b65cd0677429eac551a35a21b444,2,5
Repo_ANID_99b7a2d5cac89f75458d6430889f7ee8,2,5
Repo_ANID_9ad227fb69067a6943425ac6a1ed6a20,2,5
Repo_ANID_9b283ce9fc87e2971bae71c9d8f30b9b,4,5
Repo_ANID_9b992296c1065dd62a00e991a1712647,2,5
Repo_ANID_9bae63a5cea9c86e87ffe4ff0b1457c8,2,5
Repo_ANID_9c4bff5207a80ec92449ef1ec888c566,2,5
Repo_ANID_9cb24b6424d9055e1aa5d64f4e10204a,2,5
Repo_ANID_9db995c855327ee528bdf0895aa96a90,2,5
Repo_ANID_a56e9f16a08e57cdd8a1d64d6d16ed15,2,5
Repo_ANID_a827edff62e572c481456eb94c0d3dc2,2,5
Repo_ANID_ac57676812348ef9256fc6e4065941c0,2,5
Repo_ANID_ad5a1d765c43e5001d1e264210b0abd5,2,5
Repo_ANID_ae34b68104b45eb4e257b248d6fbfaf9,2,5
Repo_ANID_ae7224ef273090542c14f1cdc795a5ca,2,5
Repo_ANID_af107df213fd506db8175a9748e50b42,2,5
Repo_ANID_af4d729b2321e66649fe7b969a8d8689,2,5
Repo_ANID_b0ad3dd86bf5bfa4642fbedec6a11cec,2,5
Repo_ANID_b16d382a7ee230a95336a30651d4f11d,2,5
Repo_ANID_b23243e0bd90b2643760e3be60fa13bd,2,5
Repo_ANID_b33b5600fdecbaa697bf9125a5546dc0,2,5
Repo_ANID_b4b1dc2678c25ccb0741d0ec5187aad1,2,5
Repo_ANID_b57cc923028287f3aa1eeb451388625b,2,5
Repo_ANID_b7686188cd090fb24c6614ec6743a6c0,2,5
Repo_ANID_b7aabe024018d836292bb4876bfc8d24,4,5
Repo_ANID_b7b16642f9b3fb6096d0cf9e03483dcf,2,5
Repo_ANID_c0fabad653f281b5e34049fbdd985e17,2,5
Repo_ANID_c2e1bc1b466f8445811b0b9424c5f540,2,5
Repo_ANID_c313745d647faa3630fe22f8081944f2,2,5
Repo_ANID_c49186239c18ccc08d81353958bffd98,2,5
Repo_ANID_c5d519f841a26bcf02019e473fe325e5,2,5
Repo_ANID_c671e08fb96cd9280af55e9f3308e071,2,5
Repo_ANID_c7460d70bd731e65c469b3fda07043e8,2,5
Repo_ANID_c8ed21db34568a39d71ff543d8dead34,2,5
Repo_ANID_c931ba2caa02c68488a3c3738ecd21ed,2,5
Repo_ANID_ca97c3f411ff84645614825c078d99ed,2,5
Repo_ANID_cb284f7a3fb6889a979c0ff2b00a0144,2,5
Repo_ANID_cdc8235dcf637dee4efaa361c481d1b8,2,5
Repo_ANID_cef53cf0c0490e7b5c9bb272b1498dbb,2,5
Repo_ANID_d033793bc6471542a13058d2c133413d,2,5
Repo_ANID_d0cd20eb33e2e000c7d08ceb0e96edde,2,5
Repo_ANID_d1667ba245f36e4f37b28f65aa5c90eb,4,5
Repo_ANID_d268d71ac33cabae02b27dc0d45e9448,2,5
Repo_ANID_d3d1838f5c0498746c4787cfcb820eda,2,5
Repo_ANID_d86fb5dcea4fc87952e16d0ae3407afc,2,5
Repo_ANID_d87c52e3d506ee4ad401b5734522ee94,2,5
Repo_ANID_dbb5556b379b0c52ff903f35f6a6d74f,2,5
Repo_ANID_dc19f87d667f68e7a1fb065c4ceda91a,2,5
Repo_ANID_dca92318de6bfc472f4b924c686d78d6,2,5
Repo_ANID_dd331c2e2f6970adc6a19583a054bd9f,2,5
Repo_ANID_deea3fa7931fabb3a79e8d482f6ab8f9,2,5
Repo_ANID_e122ad33b04aad8fb10c574a79a75f0e,2,5
Repo_ANID_e35042fc7e7c69d53bb7b681c5d4d9aa,2,5
Repo_ANID_e555ad9718adedb46f3256ebf08c7659,2,5
Repo_ANID_e5673dce4302456416892fd65337a1ea,2,5
Repo_ANID_eb32c42e3aed6796fed8d968c401f199,2,5
Repo_ANID_ef31a1fbbf8c4b38e9c414dbd9d49ec5,2,5
Repo_ANID_f01bae441036e77e072ff05eea3dfbc2,2,5
Repo_ANID_f0b90c964935c573e9f9ec88b2faa988,2,5
Repo_ANID_f0e15d953229a6dfd465ca8940297988,2,5
Repo_ANID_f147829df58624d7112dc0f3cd247dea,2,5
Repo_ANID_f369c16518fc43c040be2820e5957fd3,2,5
Repo_ANID_f49b89a8a04a1636d1fdd6c994f8ea86,2,5
Repo_ANID_f6a6e538d8e01db26771aef04d44ee83,2,5
Repo_ANID_f6a978d7507344dae8f3022a2e4ebb27,2,5
Repo_ANID_fddf9de774d17a1155b79bfde3b0cae5,2,5
Repo_ANID_fee92aba9bcdf33758e61009ce1164fd,2,5
Repo_ANID_fff46822ebe9346a3f0b7c17c2dadb33,2,5
SCIELO_003a2d777be44a2dd374aec6faa6a8c5,2,5
SCIELO_0070d3bbd1597aef0414fae0960ca92a,4,5
SCIELO_014b9f0fe025d72fd3ca503db7fd03fa,4,5
SCIELO_0308cbb85df63183ec7cb911ace2056e,4,5
SCIELO_04b96c6a32abe8873d5ab7b46a2b8416,4,5
SCIELO_055577a3eacc6d1ea7ba9a4ee9e5c9f6,4,5
SCIELO_0698641eab702ceae5ae35b325b9198d,2,5
SCIELO_06f8a79d18932c1c6fbc7468944ac8f4,2,5
SCIELO_0706cc65c4a0365a18e1dce89666bb06,4,5
SCIELO_070a002c5259e1b289b27762321afdc8,2,5
SCIELO_072426afed62245c6fac9e4850ae17ea,4,5
SCIELO_07b8c8927b704aa4c101c35eb23440a4,4,5
SCIELO_08184425bb29d1e9b38c72dc43c3b4c8,2,5
SCIELO_08f1ab6d6da9eb3ba57ad2a2c7256d1a,2,5
SCIELO_0a0f2299333ed57227b5d57412b2cd1b,4,5
SCIELO_0a4d81d0560e5289ee2d1b7d279e337d,2,5
SCIELO_0a8d232aaa249d7566d977290ab23cbf,4,5
SCIELO_0ac82ccec15ed794adaa84a4639481b8,4,5
SCIELO_0c120da4214f525b34fd63ada13f944c,2,5
SCIELO_0dd5ef9977e90a57299ecfc5a1e11512,4,5
SCIELO_0e57c28d7025bdd77eca34c3d407832c,2,5
SCIELO_0e5cd2b81303cfcb5e77b171bb8de3ee,2,5
SCIELO_0f1541072098bb0ecd46c865daa8c200,2,5
SCIELO_0f3ca612dfbc1a77eda988e48c361930,4,5
SCIELO_101156d55b0c946d5dac3aa488dabbbf,4,5
SCIELO_1099c67a8e7bfae8e09e860c508ef556,2,5
SCIELO_10fe83a7a257cfee5942e635e7a24ce9,2,5
SCIELO_12a8f3810a643f497e62f05b2cfd0117,4,5
SCIELO_12be0be397e89ee1d868926cb3108271,4,5
SCIELO_13f6f90b6d517357bc94220fa5633ffb,2,5
SCIELO_148abcc1679bef9347a596a96db1b5b9,4,5
SCIELO_168e58caf3c8b049810b4a53381eb89e,4,5
SCIELO_193296c8de032edf642bf84bb662f5d5,2,5
SCIELO_197b02aaa2705e6486c2720ec8e7c130,4,5
SCIELO_198b35e3c878d4be1e4db5bd10faa9d0,2,5
SCIELO_19c764abda5b69b90ee3727b77c3850d,4,5
SCIELO_1a4d6892bc35166d3aefb91019c41813,2,5
SCIELO_1a651e0eda30aadfd879d98dedc8043f,4,5
SCIELO_1abf18af5c55d964a62183af180d49b9,2,5
SCIELO_1b1f8b9fa6f732984c14a21c1c4b0f25,4,5
SCIELO_1c57d3f11131fdf701cfb6cdd977e974,4,5
SCIELO_1da6eeb3f4cefd1984ebe3dc9aef6b2b,2,5
SCIELO_1dc53a906939e65310064cc317285af0,2,5
SCIELO_1f150e0d31de66e665b9f5951d00d34f,4,5
SCIELO_1f7298052a30e26d2afb015201e8797f,2,5
SCIELO_2024a543cfd189cde0b45bf4829b9986,4,5
SCIELO_20697fdcde09b906ae4fbd02eb5a4d99,2,5
SCIELO_20d46f3e9db52c7397d5374d2ec861a8,2,5
SCIELO_2131bbcf62f36a15bd961ae4a1b28ee3,4,5
SCIELO_215f673831fa89f6ee3a395b789bf3b2,4,5
SCIELO_217220edbc23094271f08af53c947d42,2,5
SCIELO_21856f8bdbbbea93fe14e17562931a53,4,5
SCIELO_2234581497605931e2c2e569ce76e650,2,5
SCIELO_23d0ab9e6d5e42f2030c4e4bcd731576,2,5
SCIELO_2470cb9816fb85c98b56bcd5791c0b8b,2,5
SCIELO_2493b94fc98965e7a62dd1d44afbb47c,4,5
SCIELO_2494f3b0e27f8b41279f8c2592b52f12,2,5
SCIELO_255a58f267d738dc0991b265ce49bf02,2,5
SCIELO_255c93e9b2214015211d05c2da180291,2,5
SCIELO_257003d3a392e1514fca2d4ced6794ad,4,5
SCIELO_26afd46cd9aa8c1dbdd31e78e4360518,2,5
SCIELO_27b1fc92a5fb97921982603079a56eb7,4,5
SCIELO_286ceb011cce7a934863d9194d816ace,2,5
SCIELO_2985b4101c43cadae3938a59182963c6,4,5
SCIELO_29df499046a3477b128fe44c94a3cb52,4,5
SCIELO_29eaf327d48ac884331e2045a8e619b7,2,5
SCIELO_2b02512ef56a877a570305a7124cb8d7,4,5
SCIELO_2b27009464cf25891ba60d22badd57c8,4,5
SCIELO_2b36e31cc0aff95dc03234b9b2d7b7dc,2,5
SCIELO_2c09d2914a3ad97ca3b87aa7efe93ae4,2,5
SCIELO_2c5e2f979ea319748cdc7d340cd54b2f,4,5
SCIELO_2dfd5b8c829a16dfc3ef04086b7d3615,2,5
SCIELO_2e0f6f8fe305e17c48d1f1ba206cc699,4,5
SCIELO_2ea784b98d8458e119c2d1b34837ceed,4,5
SCIELO_2ec2d7afdbee45b3849e172a81ed07d3,2,5
SCIELO_2f1229b15364ec88a6161762403b7446,4,5
SCIELO_2f6c283ea6ef60578a4466ad05c42838,4,5
SCIELO_2fc65d3ee5f8a68c31ca46bb6fc718c8,2,5
SCIELO_303bfeb1e412e13cf66100c9129dd3d6,2,5
SCIELO_313b21bd550b631f85d3686a9111a871,2,5
SCIELO_31c4464bcf2f509371d65c4188f622ab,2,5
SCIELO_324f45d012c611fbdbad415640d6c9e1,4,5
SCIELO_328de006fdf2eeb778b10e3b6cf9ac1d,2,5
SCIELO_32c4342f92d0741d9355a77810a3b7ac,4,5
SCIELO_3519291c8342c0b150f8dfef43610b4f,2,5
SCIELO_35dbad6256a9fa01efb927fa698ed4ba,4,5
SCIELO_36005bf9c934b18cbff709e103eaf236,4,5
SCIELO_366b75c540423836800fa3ff5f5a2c75,4,5
SCIELO_3764774b20f82485a00919169c10ed1c,2,5
SCIELO_37aaf7b91d1e8ff4022f9c467fa0371f,4,5
SCIELO_3902f7838c85a292740695ba10aa534e,4,5
SCIELO_3933a89060ff36715375f0cf540f476f,2,5
SCIELO_394c95cb0f130231da8a6450b5ccfb1a,2,5
SCIELO_39725c85c5b2914f10b080588219f37c,4,5
SCIELO_3a136a832d8b6bd7b4e22afe942e564a,4,5
SCIELO_3a377dd3a20ee6b6922cdfae52132204,4,5
SCIELO_3a934fd52244e92427482d9e1224f648,4,5
SCIELO_3a97576e6b51903c921cfcc03c9de10d,4,5
SCIELO_3c12e2ab3fe2c3a84a5d5162dd0c0939,4,5
SCIELO_3c32b5e815039a9710ece331cc76e5b0,4,5
SCIELO_3c61b2e419a8423e67e76ba3d4c25a97,2,5
SCIELO_3c8b4476421a808f4249e47003b97469,2,5
SCIELO_3d158288d531433c38fa375ef36cd68d,4,5
SCIELO_3d94c630d2707173ba53f727038392a0,4,5
SCIELO_3df8b193fd2203061f62a920af0cb279,2,5
SCIELO_3e16d9c183670a2b220eb640401b5b4d,4,5
SCIELO_3e56366e1e1f5cf6b542f9174048b1ce,4,5
SCIELO_3eeac1e2afbd782b86f328dec7bf8388,2,5
SCIELO_3f4ddf67a4168eec7ac37724ec2a3817,4,5
SCIELO_3fa679c9f52c6c588a5c409fae296331,4,5
SCIELO_404b9b26d95127c6b113fe386d356d86,2,5
SCIELO_4078cb9eb469e46bf1814b16025c3345,4,5
SCIELO_4159843d665f3912f7627fb474a290f1,2,5
SCIELO_42e6b9af896cb92694bdded1ab778eee,4,5
SCIELO_42fb4d3deb6cf1d48aa4305f7be9945e,2,5
SCIELO_43f600f1aa2a8729550e2eca973bf679,4,5
SCIELO_447a2ff8785f906fc8a1aa90729d2a9a,2,5
SCIELO_464e00b2539c8be4cd9c72df63ef274b,4,5
SCIELO_478f9672e4d8fabf072c84095bf1a4c0,4,5
SCIELO_47aa40d10896e3b2e6b3c9778bc98d42,4,5
SCIELO_47ba4b43e9720283286c291b343670bd,4,5
SCIELO_48476a21aabf309823b0d8e45f9dfffc,2,5
SCIELO_48e527dc77dd878c8e948bce0b611a97,2,5
SCIELO_49385eaf14b277cc7eaab21f56a3143c,2,5
SCIELO_49563d30775f2af8e6c80636254e05e6,2,5
SCIELO_49874042082ba6b5b3a1d7b608367c08,2,5
SCIELO_4a7fb8f9a1a7b3e1fe0e4df937b0f76b,2,5
SCIELO_4afb7ac81235027f8b1b5991d628c26a,2,5
SCIELO_4b5e123669f85e7636fb8590dad455dc,2,5
SCIELO_4bad92b31a4235a54f840aa9d8fca8c2,2,5
SCIELO_4bbe0e9b90562bbf0c1c074d046ca838,4,5
SCIELO_4c904d42d43b0760fc57a374a6a94e6a,4,5
SCIELO_4ca4c8e246448d2e6bd4bbf162da500c,4,5
SCIELO_4e3cc7b8ef458901e0c49d1126d799a1,4,5
SCIELO_4fa014c1c6b024605aab7a3bb2ecf326,2,5
SCIELO_502152337506d8f96d89d5d789a0b519,2,5
SCIELO_52ddc4002c1bc34465bb0a3d98b21a54,2,5
SCIELO_532231dddb6744e17afa60f65299e110,2,5
SCIELO_54a901c2464125c633e0e9f0f8ea3b20,4,5
SCIELO_55983b1eed3f0ec415b229ac6a97fc7e,4,5
SCIELO_55b6a76c9a4e8e9d4c254a95395a86c2,4,5
SCIELO_55c098f4a54be5d9c20046da3a11064b,2,5
SCIELO_5615f05f6eb4f58f15b61f7a1b69a44b,4,5
SCIELO_56c0a88985d624e3d6a37f9b92f58196,2,5
SCIELO_56f0aa1cc96e63ec97ba79c35108b2cf,2,5
SCIELO_57cb135614b2c20da42a808cc1692a09,4,5
SCIELO_584edf192be84e3e3f40b1fecfe2ae6d,4,5
SCIELO_59048438a85031fca041316d270e4675,4,5
SCIELO_59ae21da057a582eb47d5a801bcc561a,2,5
SCIELO_5b03868b22a5415fef18edfe825f8b0a,4,5
SCIELO_5b856a728e9cd828e5f9f20743ff841f,4,5
SCIELO_5beb0f3cebbb6318d688c8852d64c039,4,5
SCIELO_5d8082e4c77eedfc60172852b7c91527,4,5
SCIELO_5e4c53a35d8aff48e8024d9dd7d17169,4,5
SCIELO_5e94ab03aef1efadb317b880159c1cc3,4,5
SCIELO_5eb10c8dfb65957c06280fe9fa8ee6be,4,5
SCIELO_5ed900902dd1f25747e65dc7ace93d21,2,5
SCIELO_6128fde49965b72a32e1f01f515f6080,4,5
SCIELO_614133e5a36d1dc0b8e2d48afaf6ee0c,4,5
SCIELO_61b348ac975aaf5eda19416b3c327699,4,5
SCIELO_61fb15cca778edb17ea29baf89beccee,4,5
SCIELO_6350d214581c9feeb6ee919c3aa640b6,4,5
SCIELO_63a5699058ef8896e3c38f15643864bf,2,5
SCIELO_63e438f98cd5395453eaffa004fa47ea,2,5
SCIELO_63e638cab98ecb7c96e9432d3a7b9cbe,2,5
SCIELO_6422975651b18bfc49b32416f19170f5,2,5
SCIELO_64d5b78aa1441bbd0619899e7ce5e6f1,2,5
SCIELO_655e4acbc5518206f86c4615ed006009,2,5
SCIELO_65c59cbb2fbe446011901a94ddf61c45,2,5
SCIELO_6793c454150b17d86271a651c63a373a,4,5
SCIELO_689f69ea18cb3f1fec18ec5fd9e02a51,2,5
SCIELO_692f7f795615d0c66a805166d431efc3,2,5
SCIELO_6974648fc4a3da0bdf33007a9c6bf375,4,5
SCIELO_69c5e2e12ce00387bde18dcede19fb08,4,5
SCIELO_6a8ced9e3100917297efe9c49148bfff,4,5
SCIELO_6a9a5ded5800d03a4efde456980c3e73,2,5
SCIELO_6acde1ffc0caf1b754e8605423f5dbca,4,5
SCIELO_6b78a5a946bd50386f5aac57bf779d03,4,5
SCIELO_6ba589876a999e7fc1bb8af1a0200047,4,5
SCIELO_6bd85bd352ab558e8523c7311f4366c1,2,5
SCIELO_6cbb860c50e8b2cf2d67ec71a8df8ecd,2,5
SCIELO_6d6890594c2a6df53c16c46347796e59,4,5
SCIELO_6dafeb74877721faccb92ccb69e8dc26,2,5
SCIELO_6dc178a7574627af70c58c69faa81d5b,2,5
SCIELO_6dceaa714b049af7b8c18b0b4a456025,4,5
SCIELO_6e2570ca762e96a02916df6131728f3d,4,5
SCIELO_6ee06b9f696a29d31d59a02c53eb96d5,4,5
SCIELO_6f197fa019bf93d01b992aec26154a11,4,5
SCIELO_6f242196278f91a56f1dfefad9fac362,4,5
SCIELO_6f7c3559054f739f105c930305963401,2,5
SCIELO_6faed646743fe7f2409012e947212fb9,4,5
SCIELO_6fbda2e47be40c56790d516940b28a3b,4,5
SCIELO_6ffa3d6c873088711659da4f1e9aed25,4,5
SCIELO_700946e7bb878f797873967c417dc962,4,5
SCIELO_7267c34aa5a5998844ae8eb4566c0053,2,5
SCIELO_72cebf844be6bfe16dd6fd4fbf44045e,2,5
SCIELO_736a60e5cb64211bc444b8692f75f5eb,2,5
SCIELO_749f8e12516755d43d7dc1c4534e1100,4,5
SCIELO_74fdfce9396c5f202963e76e00ddfabf,4,5
SCIELO_7564331bb942a7ccebbd3d8fb182f2cd,4,5
SCIELO_779b933b8c4fd44084d255eed2696e3e,4,5
SCIELO_7828d09880800d29691ddaf9513ef5d5,2,5
SCIELO_7891b4263cc0636aa8f40c16fe1f3b20,2,5
SCIELO_78b12f0bb3e9f6135fac2770531f62a0,4,5
SCIELO_78f8f4c5099810006a71d9b26e3748fd,2,5
SCIELO_794e37b2255ec1a09fec52c8dbc5d87a,4,5
SCIELO_79aa12b911468d473a9335a0c466c3c9,4,5
SCIELO_7a3840ad095b3b79490ca0a1fc896e02,4,5
SCIELO_7af9e88644c97cc53fef022dfb803a7d,4,5
